2021-05-21 00:00, 19.53755372
2021-05-21 00:01, 19.54170696
2021-05-21 00:02, 19.49073843
2021-05-21 00:03, 19.46101589
2021-05-21 00:04, 19.53697394
2021-05-21 00:05, 19.49477858
2021-05-21 00:06, 19.4653256
2021-05-21 00:07, 19.50139187
2021-05-21 00:08, 19.45228437
2021-05-21 00:09, 19.48897701
2021-05-21 00:10, 19.49150464
2021-05-21 00:11, 19.50862395
2021-05-21 00:12, 19.53728699
2021-05-21 00:13, 19.50000122
2021-05-21 00:14, 19.49081861
2021-05-21 00:15, 19.50543384
2021-05-21 00:16, 19.54613208
2021-05-21 00:17, 19.5243191
2021-05-21 00:18, 19.45962297
2021-05-21 00:19, 19.5436013
2021-05-21 00:20, 19.45642291
2021-05-21 00:21, 19.5249521
2021-05-21 00:22, 19.49814012
2021-05-21 00:23, 19.52129715
2021-05-21 00:24, 19.49014703
2021-05-21 00:25, 19.52744615
2021-05-21 00:26, 19.48757391
2021-05-21 00:27, 19.45664903
2021-05-21 00:28, 19.53099161
2021-05-21 00:29, 19.54235142
2021-05-21 00:30, 19.51427915
2021-05-21 00:31, 19.52494477
2021-05-21 00:32, 19.50636561
2021-05-21 00:33, 19.49431663
2021-05-21 00:34, 19.49995301
2021-05-21 00:35, 19.49611752
2021-05-21 00:36, 19.47793439
2021-05-21 00:37, 19.53093069
2021-05-21 00:38, 19.45814971
2021-05-21 00:39, 19.52993614
2021-05-21 00:40, 19.48997777
2021-05-21 00:41, 19.45795347
2021-05-21 00:42, 19.52870542
2021-05-21 00:43, 19.54911827
2021-05-21 00:44, 19.52278746
2021-05-21 00:45, 19.47191065
2021-05-21 00:46, 19.49861317
2021-05-21 00:47, 19.54089992
2021-05-21 00:48, 19.54934087
2021-05-21 00:49, 19.45542666
2021-05-21 00:50, 19.52640266
2021-05-21 00:51, 19.45916721
2021-05-21 00:52, 19.54804996
2021-05-21 00:53, 19.46583632
2021-05-21 00:54, 19.50495426
2021-05-21 00:55, 19.48311345
2021-05-21 00:56, 19.45063829
2021-05-21 00:57, 19.50754767
2021-05-21 00:58, 19.52865976
2021-05-21 00:59, 19.53316752
2021-05-21 01:00, 19.53801815
2021-05-21 01:01, 19.45256434
2021-05-21 01:02, 19.47603659
2021-05-21 01:03, 19.47966304
2021-05-21 01:04, 19.45180726
2021-05-21 01:05, 19.52529267
2021-05-21 01:06, 19.50095228
2021-05-21 01:07, 19.51035229
2021-05-21 01:08, 19.54445184
2021-05-21 01:09, 19.50473988
2021-05-21 01:10, 19.49333423
2021-05-21 01:11, 19.51196052
2021-05-21 01:12, 19.54490655
2021-05-21 01:13, 19.46059889
2021-05-21 01:14, 19.48542379
2021-05-21 01:15, 19.50949632
2021-05-21 01:16, 19.50923881
2021-05-21 01:17, 19.52265886
2021-05-21 01:18, 19.54616567
2021-05-21 01:19, 19.50662267
2021-05-21 01:20, 19.54643912
2021-05-21 01:21, 19.48486461
2021-05-21 01:22, 19.5251462
2021-05-21 01:23, 19.51223707
2021-05-21 01:24, 19.51377343
2021-05-21 01:25, 19.53865791
2021-05-21 01:26, 19.51049644
2021-05-21 01:27, 19.4920191
2021-05-21 01:28, 19.46796167
2021-05-21 01:29, 19.46120842
2021-05-21 01:30, 19.4966593
2021-05-21 01:31, 19.51202364
2021-05-21 01:32, 19.52554387
2021-05-21 01:33, 19.53253525
2021-05-21 01:34, 19.53184637
2021-05-21 01:35, 19.48163895
2021-05-21 01:36, 19.53688493
2021-05-21 01:37, 19.51373445
2021-05-21 01:38, 19.54686004
2021-05-21 01:39, 19.47406755
2021-05-21 01:40, 19.4961914
2021-05-21 01:41, 19.45707004
2021-05-21 01:42, 19.4674319
2021-05-21 01:43, 19.50907011
2021-05-21 01:44, 19.51314599
2021-05-21 01:45, 19.4585283
2021-05-21 01:46, 19.49876975
2021-05-21 01:47, 19.46296183
2021-05-21 01:48, 19.50682066
2021-05-21 01:49, 19.45530003
2021-05-21 01:50, 19.53275008
2021-05-21 01:51, 19.54468538
2021-05-21 01:52, 19.46312855
2021-05-21 01:53, 19.52996961
2021-05-21 01:54, 19.47926387
2021-05-21 01:55, 19.47256559
2021-05-21 01:56, 19.45347445
2021-05-21 01:57, 19.52106382
2021-05-21 01:58, 19.46488381
2021-05-21 01:59, 19.5385964
2021-05-21 02:00, 19.45532901
2021-05-21 02:01, 19.52707667
2021-05-21 02:02, 19.482142
2021-05-21 02:03, 19.49784427
2021-05-21 02:04, 19.52458615
2021-05-21 02:05, 19.5347135
2021-05-21 02:06, 19.46011484
2021-05-21 02:07, 19.46382842
2021-05-21 02:08, 19.53511214
2021-05-21 02:09, 19.53099736
2021-05-21 02:10, 19.54132091
2021-05-21 02:11, 19.52913029
2021-05-21 02:12, 19.50186029
2021-05-21 02:13, 19.48015009
2021-05-21 02:14, 19.4574374
2021-05-21 02:15, 19.47057482
2021-05-21 02:16, 19.45956803
2021-05-21 02:17, 19.51961099
2021-05-21 02:18, 19.46735487
2021-05-21 02:19, 19.53477007
2021-05-21 02:20, 19.47337247
2021-05-21 02:21, 19.53490844
2021-05-21 02:22, 19.45934379
2021-05-21 02:23, 19.52791632
2021-05-21 02:24, 19.45923538
2021-05-21 02:25, 19.51902344
2021-05-21 02:26, 19.48634683
2021-05-21 02:27, 19.46221683
2021-05-21 02:28, 19.4731431
2021-05-21 02:29, 19.48493995
2021-05-21 02:30, 19.52693231
2021-05-21 02:31, 19.50483352
2021-05-21 02:32, 19.51948883
2021-05-21 02:33, 19.46305477
2021-05-21 02:34, 19.52478754
2021-05-21 02:35, 19.49061644
2021-05-21 02:36, 19.52794915
2021-05-21 02:37, 19.48687757
2021-05-21 02:38, 19.50752665
2021-05-21 02:39, 19.46408854
2021-05-21 02:40, 19.45555772
2021-05-21 02:41, 19.45948731
2021-05-21 02:42, 19.49289054
2021-05-21 02:43, 19.54651005
2021-05-21 02:44, 19.53677303
2021-05-21 02:45, 19.52422899
2021-05-21 02:46, 19.52230769
2021-05-21 02:47, 19.48642567
2021-05-21 02:48, 19.48655058
2021-05-21 02:49, 19.53729838
2021-05-21 02:50, 19.4820268
2021-05-21 02:51, 19.47165682
2021-05-21 02:52, 19.52159672
2021-05-21 02:53, 19.45126461
2021-05-21 02:54, 19.45990802
2021-05-21 02:55, 19.5327121
2021-05-21 02:56, 19.54559607
2021-05-21 02:57, 19.46275778
2021-05-21 02:58, 19.45295485
2021-05-21 02:59, 19.46588467
2021-05-21 03:00, 19.52345112
2021-05-21 03:01, 19.4665728
2021-05-21 03:02, 19.45068786
2021-05-21 03:03, 19.49927904
2021-05-21 03:04, 19.45753906
2021-05-21 03:05, 19.52887981
2021-05-21 03:06, 19.47269444
2021-05-21 03:07, 19.49344397
2021-05-21 03:08, 19.54883927
2021-05-21 03:09, 19.47394063
2021-05-21 03:10, 19.52055178
2021-05-21 03:11, 19.46279896
2021-05-21 03:12, 19.48553337
2021-05-21 03:13, 19.52987938
2021-05-21 03:14, 19.46488059
2021-05-21 03:15, 19.54580178
2021-05-21 03:16, 19.49909329
2021-05-21 03:17, 19.52083915
2021-05-21 03:18, 19.49180548
2021-05-21 03:19, 19.52704313
2021-05-21 03:20, 19.54919296
2021-05-21 03:21, 19.54076785
2021-05-21 03:22, 19.451543
2021-05-21 03:23, 19.52940097
2021-05-21 03:24, 19.45611796
2021-05-21 03:25, 19.52779597
2021-05-21 03:26, 19.47368748
2021-05-21 03:27, 19.51015356
2021-05-21 03:28, 19.52510197
2021-05-21 03:29, 19.50218844
2021-05-21 03:30, 19.49366535
2021-05-21 03:31, 19.46954692
2021-05-21 03:32, 19.5308706
2021-05-21 03:33, 19.45106839
2021-05-21 03:34, 19.53648794
2021-05-21 03:35, 19.49245494
2021-05-21 03:36, 19.53465647
2021-05-21 03:37, 19.46534038
2021-05-21 03:38, 19.54905377
2021-05-21 03:39, 19.50877392
2021-05-21 03:40, 19.51502807
2021-05-21 03:41, 19.4754223
2021-05-21 03:42, 19.51696188
2021-05-21 03:43, 19.48135072
2021-05-21 03:44, 19.54083324
2021-05-21 03:45, 19.49616176
2021-05-21 03:46, 19.5210909
2021-05-21 03:47, 19.46327489
2021-05-21 03:48, 19.50232466
2021-05-21 03:49, 19.46281434
2021-05-21 03:50, 19.48496414
2021-05-21 03:51, 19.48740894
2021-05-21 03:52, 19.54755848
2021-05-21 03:53, 19.46381679
2021-05-21 03:54, 19.54305462
2021-05-21 03:55, 19.48031131
2021-05-21 03:56, 19.53952282
2021-05-21 03:57, 19.50425806
2021-05-21 03:58, 19.51744742
2021-05-21 03:59, 19.54776397
2021-05-21 04:00, 19.52331195
2021-05-21 04:01, 19.53883924
2021-05-21 04:02, 19.54914923
2021-05-21 04:03, 19.49111242
2021-05-21 04:04, 19.47972474
2021-05-21 04:05, 19.54633314
2021-05-21 04:06, 19.50509382
2021-05-21 04:07, 19.51669704
2021-05-21 04:08, 19.47718008
2021-05-21 04:09, 19.45930571
2021-05-21 04:10, 19.54092916
2021-05-21 04:11, 19.4545695
2021-05-21 04:12, 19.50834443
2021-05-21 04:13, 19.46987427
2021-05-21 04:14, 19.5405315
2021-05-21 04:15, 19.45871543
2021-05-21 04:16, 19.53747694
