2021-05-21 00:00, 23.6646035
2021-05-21 00:01, 23.6147229
2021-05-21 00:02, 23.6449623
2021-05-21 00:03, 23.6196491
2021-05-21 00:04, 23.6940295
2021-05-21 00:05, 23.4541438
2021-05-21 00:06, 23.5648302
2021-05-21 00:07, 23.5579393
2021-05-21 00:08, 23.6883642
2021-05-21 00:09, 23.6842191
2021-05-21 00:10, 23.5412600
2021-05-21 00:11, 23.6735668
2021-05-21 00:12, 23.6353034
2021-05-21 00:13, 23.6054407
2021-05-21 00:14, 23.6514267
2021-05-21 00:15, 23.5249184
2021-05-21 00:16, 23.6232154
2021-05-21 00:17, 23.4557503
2021-05-21 00:18, 23.4868660
2021-05-21 00:19, 23.6573336
2021-05-21 00:20, 23.6950690
2021-05-21 00:21, 23.5734811
2021-05-21 00:22, 23.6608955
2021-05-21 00:23, 23.5020666
2021-05-21 00:24, 23.7099305
2021-05-21 00:25, 23.4530592
2021-05-21 00:26, 23.6396963
2021-05-21 00:27, 23.5839807
2021-05-21 00:28, 23.5728034
2021-05-21 00:29, 23.5454524
2021-05-21 00:30, 23.5596523
2021-05-21 00:31, 23.6895071
2021-05-21 00:32, 23.5364545
2021-05-21 00:33, 23.6556422
2021-05-21 00:34, 23.5612000
2021-05-21 00:35, 23.6199569
2021-05-21 00:36, 23.5583205
2021-05-21 00:37, 23.5817616
2021-05-21 00:38, 23.4340926
2021-05-21 00:39, 23.5880482
2021-05-21 00:40, 23.6711811
2021-05-21 00:41, 23.5007017
2021-05-21 00:42, 23.5598796
2021-05-21 00:43, 23.4620803
2021-05-21 00:44, 23.7018404
2021-05-21 00:45, 23.5527797
2021-05-21 00:46, 23.4705510
2021-05-21 00:47, 23.6283810
2021-05-21 00:48, 23.6542724
2021-05-21 00:49, 23.4712344
2021-05-21 00:50, 23.4158528
2021-05-21 00:51, 23.5781516
2021-05-21 00:52, 23.4697326
2021-05-21 00:53, 23.5253790
2021-05-21 00:54, 23.5951293
2021-05-21 00:55, 23.4938470
2021-05-21 00:56, 23.6441606
2021-05-21 00:57, 23.6704024
2021-05-21 00:58, 23.5109659
2021-05-21 00:59, 23.6785412
2021-05-21 01:00, 23.4780000
2021-05-21 01:01, 23.4388994
2021-05-21 01:02, 23.5748666
2021-05-21 01:03, 23.4934579
2021-05-21 01:04, 23.4638075
2021-05-21 01:05, 23.5351590
2021-05-21 01:06, 23.6553969
